stock_id,sku
45117,MX-V040-P-18-1028-1002
46490,MX-S035-P-16-1003-1009
46969,MX-B004-P-16-1011-1001
48344,MX-H016-P-16-1006-1002
102386,MX-S038-P-17-1007-1003
103311,MX-L025-P-17-1007-1001
107533,MX-T039-P-17-1013-1003
108331,MX-H018-P-18-1012-1001
108347,MX-C008-P-18-1040-1003
109799,MX-C008-P-18-1003-1009
110546,MX-N031-P-17-1027-1005
111984,MX-S035-P-17-1005-1003
117917,MX-M026-P-17-1008-1003
121829,MX-K023-P-16-1005-1004
122035,MX-M027-P-18-1005-1027
130867,MX-M026-P-16-1006-1005
138542,MX-B004-P-10-1005-1011
138672,MX-V040-P-16-1016-1001
140450,MX-N031-P-16-1002-1003
141592,MX-V040-P-14-1028-1004
31271,MX-M026-P-17-1009-1003
34807,MX-T039-P-13-1016-1005
39457,MX-N031-P-16-1028-1005
40399,MX-M026-P-15-1006-1008
41154,MX-N031-P-18-1027-1003
42568,MX-C008-P-17-1019-1002
44775,MX-C008-P-17-1019-1001
45668,MX-C008-P-18-1030-1005
48027,MX-K023-P-17-1003-1002
101982,MX-V040-P-12-1018-1010
104621,MX-S038-P-19-1005-1001
105287,MX-F011-P-18-1007-1001
108145,MX-C008-P-16-1029-1008
108666,MX-H018-P-17-1008-1004
109489,MX-H018-P-18-1009-1001
113563,MX-M026-P-13-1005-1004
114187,MX-H018-P-16-1005-1007
114636,MX-F012-P-16-1013-1014
115271,MX-M030-P-19-1006-1002
115518,MX-C008-P-16-1030-1005
116143,MX-N031-P-18-1022-1002
117214,MX-C008-P-14-1006-1001
117790,MX-V040-P-19-1025-1002
118594,MX-N031-P-18-1027-1004
121515,MX-N031-P-13-1027-1003
121657,MX-S038-P-12-1005-1002
121939,MX-V040-P-17-1010-1001
121949,MX-J022-P-15-1002-1004
124129,MX-F012-P-14-1008-1005
124342,MX-S035-P-18-1005-1001
125899,MX-V040-P-14-1016-1003
128755,MX-K023-P-16-1005-1005
32533,MX-N031-P-19-1027-1004
35188,MX-S035-P-16-1005-1004
37716,MX-F012-P-17-1013-1005
38751,MX-S038-P-15-1004-1003
39811,MX-F012-P-14-1018-1004
39937,MX-M026-P-17-1001-1001
45504,MX-B005-P-15-1006-1002
46348,MX-B004-P-15-1005-1005
47799,MX-T039-P-17-1013-1001
48037,MX-C008-P-17-1019-1002
101334,MX-V040-P-16-1019-1003
102059,MX-K023-P-18-1003-1002
103852,MX-N031-C-16-1010-1002
104618,MX-F012-P-16-1013-1014
104633,MX-D010-P-17-1022-1001
107122,MX-C008-P-16-1019-1001
107576,MX-V040-P-17-1016-1010
108485,MX-V040-P-17-1016-1008
108742,MX-H018-P-17-1009-1004
110740,MX-T039-P-15-1005-1004
112221,MX-C008-P-18-1003-1008
112755,MX-V040-P-18-1028-1001
112807,MX-H018-P-18-1008-1004
113715,MX-H018-P-18-1009-1001
113977,MX-H018-P-20-1011-1006
116002,MX-C008-P-17-1003-1009
116608,MX-F012-P-17-1015-1006
117847,MX-M026-P-18-1006-1011
118475,MX-F012-P-16-1008-1007
119367,MX-V040-P-17-1012-1008
120992,MX-L024-P-15-1007-1001
121454,MX-H016-P-16-1007-1003
125299,MX-T039-P-18-1017-1008
125557,MX-V040-P-17-1012-1004
128544,MX-H018-P-16-1008-1005
130093,MX-V040-P-21-1031-1002
134397,MX-J022-P-13-1004-1001
138620,MX-T039-P-17-1010-1002
141823,MX-J022-P-14-1004-1002
26906,MX-A003-P-15-1003-1002
32649,MX-S035-P-15-1003-1012
38924,MX-A001-P-15-1003-1001
101820,MX-R034-P-18-1003-1001
102106,MX-S035-P-17-1004-1018
104014,MX-S038-P-15-1005-1004
105292,MX-H016-P-14-1002-1001
107662,MX-C008-P-15-1003-1007
108109,MX-M030-P-15-1005-1001
109059,MX-J022-P-14-1007-1002
109181,MX-F012-P-15-1018-1001
110259,MX-T039-P-17-1014-1004
111998,MX-H018-P-17-1010-1001
112274,MX-C008-P-18-1003-1008
112378,MX-A003-P-16-1001-1002
112403,MX-T039-P-15-1010-1002
114021,MX-C008-P-15-1029-1004
118080,MX-M029-P-15-1001-1001
119629,MX-H016-P-13-1008-1002
119676,MX-M027-P-18-1005-1002
120812,MX-J022-P-17-1005-1006
122613,MX-M026-P-14-1006-1001
122641,MX-R034-P-13-1011-1002
123066,MX-N031-P-20-1028-1006
124076,MX-V040-P-17-1012-1009
124593,MX-M026-P-18-1001-1003
125174,MX-H018-P-15-1007-1001
125513,MX-C008-P-16-1029-1005
125958,MX-V040-P-14-1002-1004
126578,MX-R034-P-14-1011-1002
131208,MX-C008-P-16-1029-1006
134342,MX-H016-P-15-1004-1002
138756,MX-C008-P-16-1029-1005
138948,MX-V040-P-13-1016-1006
140282,MX-M027-P-14-1001-1004
143307,MX-N031-P-16-1028-1003
144889,MX-N031-P-17-1002-1004
146318,MX-V040-P-18-1028-1003
39126,MX-H018-P-17-1008-1001
43223,MX-S035-P-19-1005-1003
44511,MX-S035-P-18-1009-1002
46169,MX-B004-P-16-1005-1001
46778,MX-M030-P-15-1008-1002
104281,MX-A003-P-18-1002-1010
111140,MX-H016-P-17-1006-1002
112531,MX-F012-P-13-1002-1001
112848,MX-N031-P-18-1027-1004
114677,MX-C008-P-17-1024-1004
114755,MX-F012-P-14-1019-1003
115256,MX-J022-P-14-1005-1002
116278,MX-A003-P-13-1007-1007
117044,MX-C008-P-16-1029-1006
118513,MX-N031-P-19-1027-1003
119921,MX-V040-P-16-1012-1005
120172,MX-C008-P-17-1029-1001
120739,MX-H018-P-17-1010-1001
123023,MX-R034-P-20-1016-1002
125008,MX-N031-P-14-1002-1006
128522,MX-H016-P-12-1003-1002
128623,MX-N031-P-17-1027-1005
138518,MX-T039-P-13-1016-1004
139686,MX-N031-P-18-1028-1003
149648,MX-R034-P-18-1015-1003
33675,MX-H016-P-17-1002-1003
38524,MX-C008-P-18-1041-1001
41578,MX-M027-P-15-1015-1006
45495,MX-F012-P-15-1005-1002
102600,MX-N031-P-15-1028-1003
102695,MX-S035-P-18-1009-1002
104269,MX-T039-P-19-1016-1003
107340,MX-H016-P-16-1006-1004
113419,MX-C008-P-16-1030-1006
114152,MX-S038-P-14-1005-1003
114213,MX-C008-P-18-1040-1006
114947,MX-N031-P-18-1027-1004
116373,MX-H018-P-15-1006-1001
116609,MX-C008-P-15-1035-1001
117163,MX-B004-P-19-1012-1001
117400,MX-J022-P-15-1002-1004
117481,MX-F012-P-17-1013-1001
118925,MX-K023-P-19-1003-1003
119920,MX-F012-P-17-1013-1003
120450,MX-A003-P-14-1013-1003
121575,MX-J022-P-16-1008-1006
122235,MX-M026-P-15-1006-1011
124429,MX-C008-P-19-1003-1003
127368,MX-C008-C-19-1005-1002
129489,MX-C008-P-18-1003-1006
129753,MX-V040-P-20-1028-1001
139124,MX-C008-P-16-1003-1001
142819,MX-L025-P-19-1003-1001
31977,MX-B004-P-16-1003-1006
36196,MX-H016-P-18-1001-1003
42007,MX-N031-P-15-1028-1006
46649,MX-H018-P-15-1007-1003
47190,MX-K023-P-18-1003-1014
107629,MX-C008-P-18-1008-1001
107740,MX-M026-P-17-1006-1013
110488,MX-D010-P-16-1003-1001
112033,MX-M027-P-16-1015-1002
112144,MX-C008-P-16-1024-1001
113057,MX-H016-P-17-1004-1003
116222,MX-T039-P-17-1017-1005
121711,MX-H016-P-18-1002-1004
124787,MX-M026-P-18-1001-1003
128701,MX-H016-P-19-1003-1001
130031,MX-H018-P-17-1008-1003
134435,MX-M029-P-12-1001-1008
138626,MX-V040-P-12-1016-1009
146284,MX-D010-P-18-1022-1003
29166,MX-M030-P-15-1001-1002
30165,MX-V040-P-16-1002-1003
38797,MX-N031-P-15-1028-1001
40535,MX-B005-P-17-1002-1001
44801,MX-R034-P-17-1011-1001
45894,MX-M029-P-20-1001-1010
46098,MX-M027-P-17-1015-1005
47085,MX-L024-P-15-1007-1002
47529,MX-V040-P-16-1016-1001
105532,MX-V040-P-16-1010-1006
107713,MX-C008-P-18-1003-1008
108500,MX-N031-P-19-1031-1002
108891,MX-N031-P-17-1031-1001
109100,MX-V040-P-16-1010-1003
113392,MX-C009-P-15-1001-1003
114767,MX-H018-P-17-1005-1010
117987,MX-T039-P-15-1002-1001
119543,MX-N031-P-15-1028-1005
122211,MX-M027-P-12-1005-1008
123620,MX-F012-P-14-1018-1004
124160,MX-N031-P-16-1027-1004
128256,MX-F011-P-20-1007-1002
129075,MX-M026-P-16-1006-1004
129300,MX-C008-P-16-1030-1003
130293,MX-J022-P-20-1004-1003
130712,MX-C008-P-15-1035-1004
131560,MX-J022-P-11-1005-1003
27275,MX-F012-P-16-1015-1003
34740,MX-M026-P-15-1006-1005
47319,MX-H016-P-18-1003-1001
47664,MX-B004-P-15-1005-1003
104335,MX-M027-P-17-1008-1003
109219,MX-S038-P-15-1005-1005
110321,MX-K023-P-17-1005-1002
113779,MX-V040-P-18-1016-1006
116051,MX-F011-P-18-1010-1006
117584,MX-M027-P-17-1017-1002
121656,MX-N031-P-16-1022-1006
125016,MX-F012-P-16-1013-1007
127041,MX-C008-P-18-1008-1003
141702,MX-R034-P-12-1004-1003
141755,MX-N031-P-12-1027-1004
143102,MX-C008-P-18-1030-1001
145742,MX-F012-P-13-1018-1003
152780,MX-C008-P-15-1035-1001
38644,MX-M026-P-15-1006-1011
40135,MX-F012-P-18-1015-1002
40307,MX-J022-P-18-1009-1002
47812,MX-F012-P-18-1015-1005
103336,MX-K023-P-17-1006-1004
105293,MX-N031-P-12-1028-1001
107004,MX-F011-P-16-1010-1003
110060,MX-V041-P-16-1008-1002
110188,MX-F011-P-18-1010-1006
111256,MX-C008-P-16-1035-1002
111431,MX-C008-P-15-1004-1001
112178,MX-C008-P-15-1030-1004
113767,MX-T039-C-14-1004-1004
115921,MX-D010-P-16-1021-1003
120372,MX-J022-P-10-1004-1002
122048,MX-M030-P-16-1006-1002
124027,MX-T039-P-17-1017-1005
140481,MX-M029-P-13-1001-1006
144314,MX-S035-P-18-1005-1005
39431,MX-V040-P-18-1010-1003
39709,MX-M026-P-14-1002-1003
40838,MX-N031-P-19-1027-1003
45736,MX-S035-P-16-1003-1005
46379,MX-F012-P-15-1019-1003
48009,MX-A003-P-15-1014-1001
103985,MX-F012-P-18-1013-1003
106241,MX-A003-P-14-1001-1001
107731,MX-V040-P-19-1028-1004
108384,MX-V040-P-18-1015-1001
110782,MX-F012-P-16-1013-1005
111579,MX-V040-P-17-1010-1006
112299,MX-M026-P-14-1002-1003
113184,MX-M026-P-15-1006-1004
113310,MX-F012-P-13-1018-1003
114744,MX-K023-P-17-1004-1001
115225,MX-V040-P-17-1027-1003
115731,MX-M026-P-14-1006-1010
116438,MX-V040-P-11-1010-1004
117765,MX-J022-P-14-1004-1002
118148,MX-N031-P-20-1031-1002
118845,MX-C008-P-17-1029-1002
119982,MX-A003-P-15-1003-1002
120018,MX-H018-P-18-1009-1003
120392,MX-V040-P-12-1002-1005
120512,MX-V040-P-15-1028-1006
124166,MX-H016-P-12-1003-1008
127547,MX-H016-P-16-1004-1002
148714,MX-C008-P-15-1025-1002
26457,MX-V040-P-16-1002-1003
33299,MX-B004-P-19-1003-1002
33465,MX-V040-P-19-1012-1003
43631,MX-M030-P-16-1006-1003
45677,MX-H018-P-17-1003-1002
46387,MX-T039-P-15-1016-1004
46485,MX-T039-P-16-1010-1002
47430,MX-C008-P-16-1035-1002
47484,MX-M029-P-20-1001-1006
102733,MX-B004-P-15-1005-1003
103439,MX-S035-P-18-1009-1002
103493,MX-T039-P-16-1005-1002
109833,MX-J022-P-17-1008-1002
110370,MX-A003-P-16-1014-1001
110523,MX-V040-P-17-1028-1003
111405,MX-C008-P-16-1035-1001
112866,MX-F011-P-17-1001-1007
113547,MX-A003-P-15-1003-1002
114594,MX-H018-P-19-1010-1001
114741,MX-S035-P-15-1004-1002
115374,MX-D010-P-14-1021-1005
116190,MX-J022-P-15-1002-1002
118008,MX-R034-P-15-1003-1003
119148,MX-F012-P-14-1008-1001
122141,MX-H016-P-11-1004-1003
124467,MX-S035-P-13-1003-1003
124822,MX-N031-P-17-1022-1001
125637,MX-T039-P-18-1002-1003
126318,MX-F012-P-18-1013-1006
128899,MX-H016-P-17-1003-1005
131190,MX-C008-P-19-1035-1003
145197,MX-N031-P-14-1027-1003
147475,MX-T039-P-17-1017-1006
149775,MX-N031-P-17-1002-1002
115279,MX-H016-P-16-1007-1003
122848,MX-F012-P-16-1018-1010
122946,MX-K023-P-16-1002-1004
123113,MX-V040-P-18-1028-1005
123949,MX-D010-P-15-1021-1002
125743,MX-K023-P-17-1001-1001
126298,MX-F012-P-16-1002-1002
127747,MX-C008-P-17-1030-1003
127817,MX-C008-P-16-1022-1004
128901,MX-K023-P-17-1001-1011
142375,MX-C008-P-15-1019-1004
143224,MX-H016-P-16-1006-1004
143290,MX-R034-P-17-1003-1002
144181,MX-N031-P-17-1002-1006
149053,MX-C008-P-15-1030-1003
149687,MX-C008-P-18-1003-1011
149972,MX-C008-P-18-1003-1008
152926,MX-T039-P-17-1013-1001
155189,MX-K023-P-16-1001-1004
160394,MX-C008-P-14-1029-1002
162790,MX-V041-P-18-1008-1003
163101,MX-A003-P-14-1003-1011
167528,MX-N031-P-17-1023-1005
168033,MX-N031-P-17-1022-1002
169078,MX-C008-P-12-1030-1003
169170,MX-N031-P-15-1009-1002
169856,MX-J022-P-14-1004-1003
171071,MX-G014-P-14-1001-1003
177831,MX-M029-P-19-1001-1003
120051,MX-C008-P-19-1035-1003
124182,MX-N031-P-17-1022-1001
130397,MX-A003-P-16-1015-1001
141302,MX-V040-P-18-1028-1003
142568,MX-M027-P-17-1008-1003
143752,MX-N031-P-14-1009-1002
143788,MX-C008-P-16-1003-1005
145068,MX-C008-P-16-1003-1001
145556,MX-N031-P-18-1002-1006
150593,MX-N031-P-16-1027-1004
154310,MX-J022-P-11-1007-1004
155785,MX-H016-P-12-1008-1002
155787,MX-A003-P-11-1001-1002
160580,MX-K023-P-17-1005-1001
160819,MX-H016-P-18-1007-1003
162538,MX-B004-P-16-1011-1001
162798,MX-K023-P-18-1003-1007
165244,MX-A003-P-18-1034-1005
168020,MX-V040-P-16-1012-1005
174462,MX-M027-P-19-1005-1005
176555,MX-C008-P-17-1003-1006
178660,MX-M027-P-15-1005-1002
102423,MX-A003-P-18-1001-1005
108561,MX-A003-P-17-1003-1007
109706,MX-B005-P-17-1001-1001
119241,MX-M029-P-16-1001-1010
122728,MX-V040-P-14-1016-1004
123989,MX-V040-P-15-1025-1004
127282,MX-K023-P-17-1001-1008
129950,MX-S038-P-15-1005-1004
130724,MX-V040-P-18-1028-1003
134760,MX-H016-P-16-1003-1004
139133,MX-A003-P-18-1003-1009
140606,MX-B004-P-18-1006-1003
142208,MX-S035-P-14-1003-1016
147833,MX-R034-P-15-1004-1006
147887,MX-H016-P-18-1007-1001
148408,MX-N031-P-18-1031-1003
148988,MX-B004-P-16-1003-1006
150323,MX-F012-P-16-1018-1005
151714,MX-F012-P-15-1013-1015
153016,MX-S038-P-11-1002-1001
153409,MX-N031-P-16-1023-1005
153992,MX-N031-P-15-1022-1003
158755,MX-C008-P-18-1030-1002
160099,MX-F012-P-15-1013-1001
161886,MX-N031-P-12-1027-1001
163875,MX-H016-P-16-1007-1004
166907,MX-N031-P-12-1002-1004
168045,MX-H016-P-12-1003-1001
168827,MX-J022-P-14-1004-1002
172854,MX-M026-P-19-1006-1004
172978,MX-F011-P-16-1001-1005
30082,MX-J022-P-12-1005-1001
112059,MX-M026-P-18-1006-1012
112350,MX-C008-P-17-1019-1004
117900,MX-C008-P-20-1003-1005
121233,MX-M027-P-14-1018-1004
121720,MX-M027-P-17-1001-1003
128695,MX-M026-P-12-1007-1001
141011,MX-A003-P-14-1007-1010
142246,MX-F012-P-15-1011-1002
147130,MX-G014-P-17-1004-1002
148679,MX-C008-P-18-1040-1002
150226,MX-C008-P-15-1029-1003
150322,MX-C008-P-15-1019-1003
152018,MX-N031-P-17-1022-1002
155688,MX-J022-P-15-1002-1001
157274,MX-F012-P-19-1015-1002
160050,MX-N031-P-17-1027-1007
160064,MX-C008-P-17-1019-1002
162096,MX-S035-P-16-1003-1019
165274,MX-S035-P-15-1003-1002
171652,MX-D010-P-16-1021-1002
173565,MX-N031-P-14-1027-1004
109589,MX-N031-P-19-1027-1006
113983,MX-T039-P-17-1017-1002
143814,MX-C008-P-20-1003-1001
148487,MX-V040-P-17-1016-1011
149155,MX-C008-P-16-1004-1002
151146,MX-A003-P-12-1003-1008
153300,MX-M026-P-19-1009-1002
153855,MX-H016-P-17-1009-1001
154639,MX-F012-P-18-1013-1006
156901,MX-M027-P-16-1005-1002
158479,MX-M026-P-18-1002-1003
160801,MX-G014-P-14-1004-1002
161212,MX-K023-P-19-1003-1011
167622,MX-H016-P-12-1003-1011
172240,MX-N031-P-12-1027-1004
178607,MX-S038-P-13-1005-1008
48307,MX-F012-P-16-1015-1001
107449,MX-K023-P-18-1003-1003
107908,MX-M026-P-20-1006-1004
116277,MX-S038-P-15-1004-1003
117823,MX-J022-P-19-1004-1002
118325,MX-V040-P-16-1016-1001
118719,MX-C008-P-16-1003-1005
124259,MX-T039-P-15-1014-1002
125039,MX-A003-P-15-1003-1008
125583,MX-N031-P-18-1027-1003
126663,MX-R034-P-15-1003-1004
128230,MX-V040-P-13-1014-1002
140594,MX-H018-P-17-1005-1011
142732,MX-C008-P-14-1029-1004
143524,MX-F012-P-17-1013-1008
144383,MX-C008-P-17-1003-1010
145790,MX-M026-P-17-1006-1015
146233,MX-V040-P-17-1019-1001
147957,MX-V040-P-12-1006-1001
149542,MX-A003-P-17-1014-1002
152059,MX-M026-P-16-1001-1001
154311,MX-K023-P-18-1003-1005
154470,MX-V040-P-18-1028-1003
154707,MX-C008-P-19-1003-1001
156997,MX-V040-P-17-1010-1001
157438,MX-F012-P-12-1011-1003
157936,MX-C008-P-14-1029-1005
158155,MX-M026-P-16-1006-1011
162062,MX-M027-P-11-1005-1001
165930,MX-S035-P-11-1003-1001
168027,MX-T039-P-19-1016-1003
168440,MX-B004-P-18-1006-1002
170693,MX-H016-P-12-1002-1003
172964,MX-P032-P-15-1004-1005
109160,MX-D010-P-17-1024-1001
114756,MX-K023-P-18-1003-1003
118396,MX-T039-P-19-1017-1004
121446,MX-R034-P-18-1003-1003
124139,MX-S038-P-18-1005-1007
127919,MX-H016-P-13-1004-1001
128094,MX-G014-P-15-1001-1003
128817,MX-G014-P-17-1004-1003
130763,MX-C008-P-14-1029-1005
138753,MX-N031-P-12-1027-1004
139371,MX-K023-P-16-1005-1004
140366,MX-H018-P-18-1003-1004
141501,MX-S038-P-20-1008-1004
143087,MX-V040-P-16-1010-1002
143745,MX-H018-P-17-1003-1001
144368,MX-A003-P-14-1003-1010
145374,MX-C008-P-14-1029-1005
147598,MX-C009-P-14-1006-1004
149715,MX-M026-P-14-1006-1007
151850,MX-J022-P-16-1005-1004
155152,MX-N031-P-15-1022-1003
158381,MX-V040-P-17-1016-1002
158881,MX-C008-P-18-1040-1005
161721,MX-H016-P-12-1004-1002
163925,MX-R034-P-18-1006-1003
164738,MX-F012-P-17-1013-1002
168024,MX-F012-P-17-1011-1003
170804,MX-C008-P-12-1029-1006
172664,MX-M026-P-12-1003-1002
38474,MX-L024-P-14-1007-1003
42519,MX-F012-P-12-1018-1003
106545,MX-H016-P-15-1001-1001
114922,MX-M026-P-16-1008-1003
117845,MX-V040-P-15-1028-1012
129196,MX-H016-P-16-1006-1003
129876,MX-N031-P-17-1031-1002
130674,MX-N031-P-18-1031-1002
131201,MX-B004-P-18-1005-1004
138812,MX-S035-P-14-1003-1009
140565,MX-C008-P-15-1029-1002
143151,MX-C008-P-18-1040-1002
145040,MX-H018-P-17-1010-1001
147605,MX-N031-P-16-1003-1004
147656,MX-A003-P-16-1011-1002
149624,MX-V040-P-15-1028-1007
153359,MX-N031-P-18-1028-1005
154504,MX-K023-P-16-1005-1009
156950,MX-H018-P-20-1005-1011
159532,MX-V040-P-18-1021-1002
161628,MX-V040-P-19-1028-1007
162815,MX-S035-P-18-1004-1001
164661,MX-C006-P-16-1001-1001
168493,MX-S038-P-15-1005-1005
38790,MX-M026-P-17-1009-1001
109946,MX-F012-P-17-1015-1009
109975,MX-M026-P-15-1002-1004
113433,MX-M027-P-18-1016-1004
114424,MX-V040-P-15-1025-1007
115621,MX-C008-P-16-1004-1001
117000,MX-T039-P-18-1017-1009
119234,MX-T039-P-13-1014-1002
120266,MX-D010-P-15-1021-1002
121170,MX-C008-P-15-1032-1004
125095,MX-N031-P-14-1002-1004
125102,MX-C008-P-18-1008-1002
126800,MX-N031-C-17-1010-1002
140637,MX-M026-P-16-1006-1006
141396,MX-N031-P-13-1019-1004
150678,MX-N031-P-16-1027-1004
154098,MX-N031-P-12-1022-1002
155417,MX-N031-P-16-1027-1003
157289,MX-F012-P-18-1002-1001
158500,MX-A003-P-19-1003-1002
158827,MX-P032-P-14-1004-1001
162040,MX-B004-P-14-1004-1002
165005,MX-V040-P-19-1021-1001
167952,MX-N031-P-14-1002-1002
168125,MX-T039-C-16-1004-1004
171451,MX-C008-P-20-1003-1001
171499,MX-V040-P-17-1028-1002
175409,MX-N031-P-16-1027-1004
48324,MX-T039-P-17-1013-1001
114759,MX-B004-P-16-1004-1004
114982,MX-T039-C-14-1004-1004
116546,MX-H016-P-17-1004-1001
117375,MX-C008-P-16-1029-1007
117622,MX-C008-P-18-1024-1002
118195,MX-F011-P-12-1001-1003
119287,MX-T039-P-19-1017-1002
128946,MX-K023-P-18-1003-1007
130888,MX-K023-P-18-1003-1010
139128,MX-S038-P-18-1005-1004
140176,MX-J022-P-17-1009-1002
140899,MX-A003-P-17-1012-1001
143789,MX-C008-P-17-1030-1005
145323,MX-C008-P-15-1030-1005
151713,MX-H018-P-16-1005-1006
152656,MX-V040-P-16-1016-1003
153444,MX-V040-P-14-1010-1004
154008,MX-N031-P-15-1027-1004
156019,MX-R034-P-14-1003-1003
156072,MX-J022-P-14-1007-1004
156829,MX-M027-P-19-1008-1005
158083,MX-H016-P-11-1002-1001
158999,MX-C008-P-15-1024-1003
166646,MX-C008-P-15-1030-1004
169144,MX-C008-P-17-1029-1002
170437,MX-N031-P-15-1002-1003
170717,MX-R034-P-14-1004-1001
175348,MX-B004-P-15-1004-1003
176478,MX-H018-P-18-1009-1002
111342,MX-V040-P-18-1010-1001
117846,MX-M027-P-19-1005-1023
124930,MX-M030-P-15-1001-1002
125373,MX-K023-P-18-1001-1008
126750,MX-V040-P-16-1028-1005
131777,MX-V040-P-17-1016-1005
140455,MX-A003-P-16-1003-1002
142845,MX-V040-P-16-1027-1005
145696,MX-L024-P-15-1007-1003
147388,MX-H018-P-19-1011-1010
147871,MX-S038-P-12-1006-1002
149768,MX-R034-P-17-1003-1001
151696,MX-D010-P-16-1021-1003
151739,MX-A003-P-16-1014-1001
154258,MX-S038-P-19-1008-1002
156344,MX-S038-P-16-1001-1001
158241,MX-J044-P-19-1017-1003
159282,MX-F012-C-17-1014-1002
159737,MX-M030-C-18-1002-1001
161394,MX-N031-P-17-1027-1005
165919,MX-N031-C-17-1010-1002
167690,MX-C008-P-14-1003-1007
169077,MX-C008-P-18-1022-1002
172821,MX-J022-P-15-1004-1003
173474,MX-N031-P-13-1002-1005
109006,MX-N031-P-15-1028-1002
112743,MX-H016-P-16-1003-1003
115266,MX-V040-P-17-1019-1001
116636,MX-D010-P-16-1021-1002
118982,MX-R034-P-13-1003-1001
123562,MX-M026-P-17-1006-1007
125527,MX-A003-P-17-1003-1007
126898,MX-N031-P-17-1027-1001
134536,MX-H016-P-18-1003-1004
134543,MX-C008-P-13-1030-1003
137513,MX-N031-P-18-1028-1003
141258,MX-D010-P-12-1021-1005
145828,MX-M026-P-12-1006-1002
145840,MX-S038-P-18-1005-1003
146227,MX-J022-P-15-1005-1001
147529,MX-S035-P-12-1003-1002
148047,MX-V040-P-15-1019-1009
148944,MX-N031-P-16-1002-1006
149061,MX-V040-C-17-1008-1001
149975,MX-M026-P-10-1006-1005
150465,MX-F012-P-15-1013-1012
151329,MX-N031-P-13-1022-1003
151845,MX-F011-P-18-1010-1006
154095,MX-N031-P-18-1002-1005
154271,MX-F011-P-18-1010-1007
155385,MX-N031-C-18-1008-1002
156911,MX-C008-P-15-1035-1001
157918,MX-H016-P-19-1008-1002
160978,MX-H016-P-16-1003-1006
161323,MX-C008-P-17-1029-1006
164677,MX-R034-P-15-1003-1003
166953,MX-B004-P-19-1006-1001
169677,MX-C008-P-14-1030-1002
170625,MX-R034-P-15-1004-1003
172353,MX-T039-P-16-1017-1007
175349,MX-S038-P-18-1008-1005
44331,MX-A003-P-17-1001-1012
45625,MX-A003-P-15-1014-1002
101972,MX-H018-P-18-1011-1005
115235,MX-D010-C-16-1016-1019
116135,MX-V040-P-17-1016-1007
124029,MX-C008-P-17-1030-1006
125563,MX-M026-P-13-1006-1008
141324,MX-C008-P-19-1008-1002
144532,MX-F012-P-12-1008-1002
146108,MX-F012-P-18-1013-1005
146119,MX-V040-P-13-1016-1007
147581,MX-M029-P-16-1001-1007
148939,MX-H018-P-18-1008-1004
152376,MX-H018-P-17-1009-1002
158183,MX-N031-P-12-1027-1004
161515,MX-K023-P-18-1001-1001
162864,MX-V040-P-17-1016-1001
162906,MX-C008-P-14-1029-1003
172272,MX-A003-P-13-1013-1011
176533,MX-D010-P-18-1003-1003
176543,MX-F012-P-17-1021-1001
38573,MX-H016-P-16-1003-1003
46074,MX-D010-P-17-1003-1002
103051,MX-V040-P-16-1002-1004
109131,MX-F012-P-16-1018-1002
114206,MX-H016-P-13-1004-1003
116825,MX-F012-P-17-1015-1009
120668,MX-C008-P-16-1022-1004
136879,MX-F012-P-17-1013-1008
140654,MX-K023-P-21-1003-1013
141383,MX-H018-P-18-1009-1004
142146,MX-V040-P-17-1010-1004
148196,MX-V040-P-17-1016-1001
149329,MX-S035-P-14-1003-1009
154093,MX-M026-P-17-1006-1010
154810,MX-J022-P-19-1009-1002
159027,MX-C009-P-12-1001-1001
160125,MX-H018-P-18-1008-1004
162389,MX-S035-P-19-1003-1008
163131,MX-R034-P-15-1003-1004
166560,MX-V040-P-11-1016-1010
167507,MX-C008-P-19-1035-1002
169251,MX-F011-P-13-1001-1003
171086,MX-T039-P-16-1017-1004
36010,MX-K023-P-17-1006-1004
107913,MX-A003-P-12-1016-1003
108036,MX-T039-P-13-1016-1001
108972,MX-A003-P-11-1014-1003
109451,MX-M026-P-17-1009-1001
116014,MX-S035-P-18-1004-1002
126545,MX-K023-P-16-1005-1004
126553,MX-H016-P-11-1004-1002
138899,MX-V040-P-18-1021-1001
140985,MX-H018-P-16-1005-1005
145331,MX-T039-P-16-1002-1002
152038,MX-N031-P-15-1022-1004
153023,MX-C008-P-12-1030-1003
153996,MX-N031-C-16-1008-1002
156051,MX-M026-P-13-1002-1001
158212,MX-V041-P-18-1007-1002
158590,MX-C008-P-17-1030-1006
161375,MX-V040-P-13-1016-1007
161814,MX-F011-P-18-1011-1002
164020,MX-F012-P-16-1011-1004
164136,MX-C008-P-18-1003-1002
164235,MX-M026-P-16-1001-1001
34748,MX-C008-P-16-1029-1004
45399,MX-V040-P-20-1028-1005
46403,MX-M026-P-18-1006-1002
47629,MX-S038-P-15-1004-1003
113243,MX-N031-P-19-1027-1005
115243,MX-F011-P-17-1010-1002
116216,MX-K023-P-18-1003-1011
119523,MX-C008-P-16-1022-1001
124912,MX-B005-P-14-1002-1001
127103,MX-B004-P-16-1011-1001
130789,MX-C009-P-14-1006-1002
138674,MX-C008-P-17-1030-1002
140274,MX-T039-C-17-1006-1001
141752,MX-A003-P-15-1002-1007
142400,MX-M026-P-17-1006-1006
146181,MX-A003-P-19-1034-1002
